run_id,model_size,method,seed,step,validation_format,training_format,converged_at_this_step,in_existing_process_curve,bfcl_v4_average_accuracy,bfcl_v4_average_format,bfcl_v4_live_format,bfcl_v4_non_live_format,bfcl_v4_multi_turn_format
haotian_3b_dvao_s1_save10,3B,dvao,1,50,0.975,0.95556640625,True,True,52.6433506044905,89.52622848140312,99.6299037749815,100.0,68.94878166922788
haotian_3b_dvao_s1_save10,3B,dvao,1,60,0.975,0.95849609375,True,True,53.85592976396085,91.99941124762819,99.9259807549963,100.0,76.07225298788829
haotian_3b_dvao_s1_save10,3B,dvao,1,70,0.975,0.9404296875,True,True,53.577581421169505,95.16488174635667,100.0,100.0,85.49464523906998
haotian_3b_dvao_s1_save10,3B,dvao,1,80,0.975,0.9541015625,True,True,53.906910518957154,96.06407865733823,99.9259807549963,100.0,88.26625521701837
haotian_3b_dvao_s1_save10,3B,dvao,1,90,0.975,0.9736328125,True,True,53.55748314006086,97.11082512556382,100.0,100.0,91.33247537669146
haotian_3b_dvao_s1_save10,3B,dvao,1,100,0.975,0.96044921875,True,True,54.175538695616424,96.52277545451416,100.0,100.0,89.56832636354248
haotian_3b_dvao_s2_save10,3B,dvao,2,10,0.8125,0.6357421875,True,True,47.87186960276338,70.6267533840845,98.00148038490008,94.66666666666667,19.212113100686757
haotian_3b_dvao_s2_save10,3B,dvao,2,20,0.95,0.9091796875,True,True,50.390168805000414,80.45140390295165,98.59363434492968,99.72916666666667,43.031410697258615
haotian_3b_dvao_s2_save10,3B,dvao,2,30,0.975,0.92529296875,True,True,52.22431429393865,84.67214606513946,100.0,99.875,54.14143819541838
haotian_3b_dvao_s2_save10,3B,dvao,2,40,0.975,0.94775390625,True,True,51.847844189489265,88.18355254693454,99.9259807549963,99.79166666666667,64.83301021914065
haotian_3b_dvao_s2_save10,3B,dvao,2,50,0.975,0.951171875,True,True,53.42594477341886,93.09610739951252,100.0,100.0,79.28832219853757
haotian_3b_dvao_s2_save10,3B,dvao,2,60,0.975,0.96484375,True,True,53.23730364339173,93.40984541981709,100.0,99.83333333333333,80.39620292611795
haotian_3b_dvao_s2_save10,3B,dvao,2,70,0.975,0.95556640625,True,True,53.57284213339912,95.2909539806926,100.0,99.75,86.1228619420778
haotian_3b_dvao_s2_save10,3B,dvao,2,80,0.975,0.95556640625,True,True,54.63060284562875,96.63418718780129,100.0,100.0,89.90256156340388
haotian_3b_dvao_s2_save10,3B,dvao,2,90,0.9625,0.95263671875,True,True,53.87986779340407,96.60616615416122,100.0,100.0,89.81849846248365
haotian_3b_dvao_s2_save10,3B,dvao,2,100,0.975,0.95751953125,True,True,54.474149806727524,97.14744152272938,99.85196150999259,100.0,91.59036305819555
haotian_3b_gd2po_hard_s0_save10,3B,gd2po_hard,0,10,0.9125,0.76953125,True,True,48.12677337774488,71.58187271244188,98.14951887490747,95.39583333333333,21.200265929084814
haotian_3b_gd2po_hard_s0_save10,3B,gd2po_hard,0,20,0.95,0.90576171875,True,True,50.8998889711325,79.98567243402626,99.55588452997779,100.0,40.401132772100986
haotian_3b_gd2po_hard_s0_save10,3B,gd2po_hard,0,30,0.975,0.931640625,True,True,52.07644029114237,87.22324627973462,99.7039230199852,99.875,62.09081581921867
haotian_3b_gd2po_hard_s0_save10,3B,gd2po_hard,0,40,0.975,0.95166015625,True,True,52.64955999671026,90.27182658054348,99.7039230199852,100.0,71.11155672164524
haotian_3b_gd2po_hard_s0_save10,3B,gd2po_hard,0,50,0.975,0.9638671875,True,True,52.72774796447076,90.91282820737587,99.3338267949667,99.875,73.52965782716092
haotian_3b_gd2po_hard_s0_save10,3B,gd2po_hard,0,60,0.975,0.9619140625,True,True,52.81328645447817,91.995805615455,99.9259807549963,100.0,76.06143609136869
haotian_3b_gd2po_hard_s0_save10,3B,gd2po_hard,0,70,0.9875,0.95556640625,True,True,53.2337928694794,93.87013808015018,99.7779422649889,99.875,81.95747197546166
haotian_3b_gd2po_hard_s0_save10,3B,gd2po_hard,0,80,0.9875,0.97265625,True,True,53.61393823505223,96.2424310117558,99.7039230199852,100.0,89.0233700152822
haotian_3b_gd2po_hard_s0_save10,3B,gd2po_hard,0,90,0.9875,0.96923828125,True,True,53.31001727115717,97.08569008096345,100.0,100.0,91.25707024289034
haotian_3b_gd2po_hard_s0_save10,3B,gd2po_hard,0,100,0.9875,0.96875,True,True,52.65536331112756,97.56736970009634,99.7039230199852,100.0,92.99818608030381
haotian_3b_gd2po_hard_s1_save10,3B,gd2po_hard,1,10,0.9125,0.69970703125,True,True,48.473995599967104,71.25157642629297,98.88971132494449,95.8125,19.05251795393444
haotian_3b_gd2po_hard_s1_save10,3B,gd2po_hard,1,20,0.95,0.91796875,True,True,50.445395386133725,83.67579293979468,99.9259807549963,99.91666666666667,51.18473139772105
haotian_3b_gd2po_hard_s1_save10,3B,gd2po_hard,1,30,0.975,0.927734375,True,True,52.26598096060532,89.76986747840554,100.0,99.83333333333333,69.47626910188328
haotian_3b_gd2po_hard_s1_save10,3B,gd2po_hard,1,40,0.975,0.953125,True,True,52.842940414507765,93.21770417849409,100.0,100.0,79.65311253548226
haotian_3b_gd2po_hard_s1_save10,3B,gd2po_hard,1,50,0.975,0.95654296875,True,True,53.60209001562629,94.77218461319438,99.9259807549963,100.0,84.39057308458682
haotian_3b_gd2po_hard_s1_save10,3B,gd2po_hard,1,60,0.975,0.95703125,True,True,53.58436137840283,95.93320339259876,100.0,100.0,87.79961017779627
haotian_3b_gd2po_hard_s1_save10,3B,gd2po_hard,1,70,0.975,0.94677734375,True,True,53.542859198947276,96.79460888231966,99.9259807549963,100.0,90.45784589196269
haotian_3b_gd2po_hard_s1_save10,3B,gd2po_hard,1,80,0.975,0.953125,True,True,55.70225244674726,96.81958610168796,99.7039230199852,99.83333333333333,90.92150195174536
haotian_3b_gd2po_hard_s1_save10,3B,gd2po_hard,1,90,0.975,0.97412109375,True,True,54.12455794062012,97.62509051908559,100.0,100.0,92.87527155725677
haotian_3b_gd2po_hard_s1_save10,3B,gd2po_hard,1,100,0.975,0.96044921875,True,True,54.25429722839049,97.37926299387705,99.7779422649889,100.0,92.35984671664224
haotian_3b_gd2po_hard_s2_save10,3B,gd2po_hard,2,10,0.925,0.8369140625,True,True,48.76402767497327,70.39347633922219,94.22649888971134,95.0625,21.891430127955232
haotian_3b_gd2po_hard_s2_save10,3B,gd2po_hard,2,20,0.95,0.9169921875,True,True,50.97243811168681,82.67622076449584,99.7039230199852,99.875,48.44973927350233
haotian_3b_gd2po_hard_s2_save10,3B,gd2po_hard,2,30,0.975,0.9365234375,True,True,52.20086972612879,87.53819144740773,100.0,99.875,62.73957434222316
haotian_3b_gd2po_hard_s2_save10,3B,gd2po_hard,2,40,0.975,0.9541015625,True,True,52.45969035282507,91.74500139595688,99.85196150999259,99.875,75.50804267787805
haotian_3b_gd2po_hard_s2_save10,3B,gd2po_hard,2,50,0.975,0.96484375,True,True,52.841963771691745,94.13571984067347,99.85196150999259,99.875,82.6801980120278
haotian_3b_gd2po_hard_s2_save10,3B,gd2po_hard,2,60,0.975,0.9658203125,True,True,53.110833538942344,95.23225513222255,99.7779422649889,100.0,85.91882313167872
haotian_3b_gd2po_hard_s2_save10,3B,gd2po_hard,2,70,0.975,0.9619140625,True,True,53.023660457274445,94.91844835767347,99.6299037749815,100.0,85.12544129803892
haotian_3b_gd2po_hard_s2_save10,3B,gd2po_hard,2,80,0.975,0.95849609375,True,True,53.41271383337446,94.97626743908295,99.9259807549963,99.875,85.12782156225254
haotian_3b_gd2po_hard_s2_save10,3B,gd2po_hard,2,90,0.9875,0.96142578125,True,True,52.629790690023846,94.94175538164677,99.85196150999259,99.66666666666667,85.30663796828107
haotian_3b_gd2po_hard_s2_save10,3B,gd2po_hard,2,100,0.9875,0.96435546875,True,True,54.781175466732456,96.05735943939312,99.7039230199852,100.0,88.46815529819419
